"rteNo","HUC4","BCR","TNC","bio1_5k_50_sd","bio1_5k_50_mean","bio1_5k_tri_50_mean","bio12_5k_50_sd","bio12_5k_50_mean","bio12_5k_tri_50_mean","biocloud1_5k_50_sd","biocloud1_5k_50_mean","biocloud1_5k_tri_50_mean","elevation_5k_50_sd","elevation_5k_50_mean","elevation_5k_tri_50_mean","soil_type_5k_50_diversity","soil_type_5k_50_mode","geological_age_5k_50_diversity","geological_age_5k_50_mode","human_footprint_5k_50_sd","human_footprint_5k_50_mean","human_footprint_5k_tri_50_mean","dhi_gpp_5k_50_sd","dhi_gpp_5k_50_mean","dhi_gpp_5k_tri_50_mean"
85007,"1406","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",5.3451469343598,8.7459906962785,1.4940623302351,133.23637081578,366.5601323992,1.3981447331607,1220.0459432416,5359.8898329301,315.85568263314,682.64124708666,2469.0859872611,181.72173566879,1.08799094619565,25,0.997659391846346,80,9.3890940039863,11.858585858586,5.5698051948052,1865.1824962538,3497.5048387097,1497.2422372611
85304,"1602","GREAT BASIN","NA1307. Great Basin",1.4314731746453,17.932398880572,1.1074176579714,44.153130688413,221.82194177129,1.994314188307,301.39905474927,4087.9829476096,124.23068011891,208.37313156934,1392.2649842271,83.308359621451,1.22132950815681,33,0.612436683501423,72,6.9739319561285,9.12890625,4.9430501930502,667.25027389731,1750.2902097902,567.59324186992
85004,"1602","GREAT BASIN","NA1307. Great Basin",1.77131749003,17.014061881436,1.1833956559951,35.700478294032,211.16229946776,1.8465235172348,375.1974662809,4475.1441802979,182.16135380485,305.74596476655,1546.2793650794,95.719444444444,0.680438291333014,21,1.09555431332864,72,5.9073895807692,8.3802281368821,3.2100760456274,775.80423927796,1755.7235294118,560.96930803571
85108,"1406","SOUTHERN ROCKIES/COLORADO PLATEAU","NA1313. Wyoming Basins",2.2336103469753,15.256538166342,1.2930496348576,49.008333093844,227.49744960666,1.5510809316554,362.24103699343,4041.8518843217,124.04774414409,263.25871361918,1742.7215189873,112.70055379747,1.0036791110567,11,1.00879575863285,80,10.496951358488,15.829113924051,6.495777027027,1101.9533523909,1997.3435483871,654.92325949367
85105,"1602","GREAT BASIN","NA1307. Great Basin",2.6990085154563,14.81806495856,1.9837553853338,84.989901382482,399.46878546205,2.9342026023025,407.55580259557,4505.3417934071,206.71469445662,363.00303767941,1748.3878205128,213.67668269231,1.25669902706538,29,1.24623720781425,72,20.33911199897,27.419871794872,10.352090032154,1329.4265916094,3139.7546816479,1125.445035461
85104,"1602","GREAT BASIN","NA1307. Great Basin",2.1611522566803,17.026978450793,1.3094415610487,48.224842691251,220.35469410094,1.7139295928858,456.44357173251,4410.7232000178,187.02445611087,364.19283192611,1585.8626198083,111.04033546326,0.683820628784911,21,1.12835503451769,72,3.0820962623352,7.8768115942029,2.53857421875,1020.8971718514,1897.1836158192,703.92998927039
85155,"1602","GREAT BASIN","NA1307. Great Basin",2.3037628159752,16.638136669547,1.4796690962144,87.910228499487,294.2760696255,2.4031207306044,417.57380434694,4289.6851239886,155.37005379086,297.19003296944,1668.2675159236,153.17675159236,1.2805331673391,29,1.14721045524079,72,8.4069200856668,11.799363057325,5.3084470989761,862.61868180097,2232.2407407407,782.32125796178
85159,"1602","GREAT BASIN","NA1307. Great Basin",1.9469513868406,17.737284789926,1.1926415391788,44.017948368194,213.99913315864,1.9343823558965,469.01550191134,4054.407138703,144.96569085577,307.20554419469,1521.8717948718,129.36458333333,0.681954452128384,21,0.9704002151091,72,2.5572266070942,7.4313725490196,2.44677734375,712.51468976449,1732.9052631579,682.33271375465
85113,"1405","SOUTHERN ROCKIES/COLORADO PLATEAU","NA1313. Wyoming Basins",2.3357928860717,14.290140523751,0.98441358432648,90.357940426103,304.57818218553,1.306465085145,478.49328698268,4259.1995515277,116.72760563747,278.70832459817,1856.1385542169,108.92996987952,1.17421936628165,29,0.627391367523195,80,7.753344372728,11.921686746988,5.046977124183,1443.8918661928,2333.625,633.2041163142
85013,"1405","SOUTHERN ROCKIES/COLORADO PLATEAU","NA1313. Wyoming Basins",2.3472254638796,14.546857841511,0.89056740217148,90.276411366821,296.46333889141,1.0602299601409,414.60511064945,4262.3006381867,103.29306671726,260.83349384832,1783.8892508143,102.49552117264,1.29617518977474,11,0,80,5.9175511257039,11.28338762215,3.905035335689,949.82017681712,1911.7905405405,566.55639250814
